TICKER;PRECO;DY;P/L;P/VP;P/ATIVOS;MARGEM BRUTA;MARGEM EBIT;MARG. LIQUIDA;P/EBIT;EV/EBIT;DIVIDA LIQUIDA / EBIT;DIV. LIQ. / PATRI.;PSR;P/CAP. GIRO;P. AT CIR. LIQ.;LIQ. CORRENTE;ROE;ROA;ROIC;PATRIMONIO / ATIVOS;PASSIVOS / ATIVOS;GIRO ATIVOS;CAGR RECEITAS 5 ANOS;CAGR LUCROS 5 ANOS; LIQUIDEZ MEDIA DIARIA; VPA; LPA
AALR3;10,69;0,82;-12,31;1,07;0,50;16,36;-1,64;-11,44;-86,08;-126,19;-40,11;0,50;1,41;-39,51;-0,64;0,95;-8,73;-4,02;-1,55;0,46;0,53;0,35;22,24;;4.808.049,84;9,95;-0,87
ABCB4;15,11;3,29;10,09;0,80;0,07;0,21;-5,66;5,33;-9,50;-9,50;;;0,54;1,14;-0,08;2,03;7,90;0,72;;0,09;0,91;0,13;5,50;8,66;13.067.087,11;18,96;1,50
ABEV3;15,11;3,25;27,35;3,05;1,87;54,66;24,83;15,61;17,20;16,02;-1,18;-0,21;4,27;26,95;-2,70;1,29;11,14;6,84;15,68;0,61;0,37;0,44;6,67;-0,28;445.617.414,37;4,96;0,55
ADHM3;1,56;;-4,09;-1,29;105,12;100,00;-13.548,48;-18.860,61;-5,69;-5,69;0,00;;770,90;-1,43;-116,16;0,00;-31,47;-2.571,90;22,61;-81,72;82,72;0,14;;;94.201,44;-1,21;-0,38
AERI3;11,84;;65,79;52,66;5,50;13,30;12,42;7,92;41,95;45,83;3,88;4,87;5,21;40,48;-15,54;1,27;80,04;8,36;15,40;0,10;0,90;1,05;;;59.446.847,26;0,22;0,18
AFLT3;9,84;7,35;28,06;3,32;2,95;64,57;59,24;59,01;27,95;26,33;-1,61;-0,19;16,56;13,70;-4,18;3,73;11,85;10,51;10,82;0,89;0,11;0,18;2,20;11,01;27.822,14;2,96;0,35
AGRO3;25,78;2,75;8,20;1,43;0,78;30,53;22,62;25,46;9,23;12,09;2,86;0,44;2,09;6,61;-1,14;1,61;17,40;9,55;9,57;0,55;0,45;0,37;13,49;-7,94;6.670.694,05;18,06;3,14
AHEB3;21,10;;-13,28;14,81;0,70;26,80;-6,37;-8,22;-17,14;-15,21;1,95;-1,69;1,09;-6,79;-0,82;0,58;-111,50;-5,27;-86,43;0,05;0,95;0,64;-10,10;;51.693,75;1,42;-1,59
AHEB5;24,99;;-15,73;17,54;0,83;26,80;-6,37;-8,22;-20,30;-15,21;1,95;-1,69;1,29;-8,05;-0,97;0,58;-111,50;-5,27;-86,43;0,05;0,95;0,64;-10,10;;2.499,00;1,42;-1,59
AHEB6;23,01;;-14,49;16,15;0,76;26,80;-6,37;-8,22;-18,69;-15,21;1,95;-1,69;1,19;-7,41;-0,89;0,58;-111,50;-5,27;-86,43;0,05;0,95;0,64;-10,10;;6.571,17;1,42;-1,59
ALPA3;35,92;0,14;103,08;7,33;3,47;55,07;10,09;6,58;67,26;68,94;-0,97;-0,11;6,79;13,82;-9,66;1,64;7,11;3,37;5,68;0,47;0,52;0,51;1,55;-1,97;92.271,13;4,90;0,35
ALPA4;38,84;0,14;111,46;7,92;3,75;55,07;10,09;6,58;72,73;68,94;-0,97;-0,11;7,34;14,94;-10,44;1,64;7,11;3,37;5,68;0,47;0,52;0,51;1,55;-1,97;58.701.392,47;4,90;0,35
ALPK3;8,33;;-10,00;2,32;0,46;29,41;3,23;-21,71;67,26;133,67;66,41;2,30;2,17;-3,87;-0,54;0,54;-23,24;-4,64;0,80;0,20;0,80;0,21;;;751.396,08;3,58;-0,83
ALSO3;27,61;;27,61;1,11;0,68;67,80;52,25;28,78;15,21;12,50;-2,70;-0,20;7,95;5,13;-0,81;5,26;4,04;2,45;5,60;0,61;0,29;0,09;18,45;-27,08;48.399.611,24;24,77;1,00
ALUP11;25,65;2,69;12,55;1,37;0,36;46,15;44,80;11,73;3,29;6,09;2,81;1,17;1,47;3,53;-0,45;2,10;10,88;2,87;9,91;0,26;0,60;0,25;25,59;16,91;18.643.985,66;18,77;2,04
ALUP3;8,61;2,67;12,64;1,38;0,36;46,15;44,80;11,73;3,31;6,09;2,81;1,17;1,48;3,56;-0,45;2,10;10,88;2,87;9,91;0,26;0,60;0,25;25,59;16,91;168.254,95;6,26;0,68
ALUP4;8,46;2,72;12,42;1,35;0,36;46,15;44,80;11,73;3,25;6,09;2,81;1,17;1,46;3,50;-0,44;2,10;10,88;2,87;9,91;0,26;0,60;0,25;25,59;16,91;189.243,32;6,26;0,68
AMAR3;6,26;;-5,38;1,60;0,54;39,75;-10,67;-13,41;-6,77;-10,89;-4,12;0,97;0,72;4,67;-1,08;1,31;-29,68;-10,11;-10,43;0,34;0,66;0,75;-2,93;;31.607.887,05;3,92;-1,16
AMBP3;25,22;;144,23;2,35;1,81;23,58;17,74;3,30;26,81;22,31;-4,50;-0,40;4,76;3,73;-4,24;6,57;1,63;1,26;6,31;0,77;0,21;0,38;;;10.794.805,71;10,71;0,17
ANDG3B;28,82;;59,95;2,23;1,88;47,12;179,06;45,82;15,34;8,60;0,93;0,13;27,47;-25,32;-1,93;0,26;3,71;3,14;12,68;0,85;0,15;0,07;10,22;-23,32;;12,94;0,48
ANDG4B;0,00;;0,00;0,00;0,00;47,12;179,06;45,82;0,00;8,60;0,93;0,13;0,00;0,00;0,00;0,26;3,71;3,14;12,68;0,85;0,15;0,07;10,22;-23,32;;12,94;0,48
ANIM3;33,53;;-124,25;2,72;1,22;49,49;8,30;-2,66;39,80;44,55;4,76;0,33;3,30;5,21;-1,89;2,96;-2,19;-0,98;3,71;0,45;0,55;0,37;11,24;;32.383.802,89;12,31;-0,27
APER3;36,97;0,14;4.160,99;2,37;1,44;100,00;-0,30;0,10;-1.382,48;-1.212,29;170,19;-0,29;4,21;11,71;-1,97;1,86;0,06;0,03;-0,44;0,61;0,39;0,34;-16,64;-31,12;1.243.073,37;15,60;0,01
APTI3;197,64;;0,07;0,01;0,01;29,60;283,02;228,44;0,06;0,80;0,12;0,03;0,16;0,18;-0,01;1,32;17,82;10,76;17,28;0,60;0,40;0,05;-8,24;;;15.957,09;2.843,13
APTI4;3.500,00;;1,23;0,22;0,13;29,60;283,02;228,44;0,99;0,80;0,12;0,03;2,81;3,18;-0,16;1,32;17,82;10,76;17,28;0,60;0,40;0,05;-8,24;;;15.957,09;2.843,13
ARZZ3;70,57;0,75;232,88;10,08;3,93;46,48;5,19;2,14;95,86;95,61;-0,26;-0,03;4,97;13,37;-15,83;1,64;4,33;1,69;4,14;0,39;0,61;0,79;9,79;7,54;37.333.212,71;7,00;0,30
ATMP3;3,01;;-0,20;-0,98;0,05;-12,35;-26,96;-43,36;-0,33;-1,92;-1,59;;0,09;-0,16;-0,06;0,41;-485,09;-23,60;-75,21;-0,05;1,05;0,54;-21,09;;270.994,87;-3,06;-14,85
ATOM3;3,41;;5,84;4,33;2,72;100,00;36,63;42,69;6,80;5,44;-1,37;-0,87;2,49;2,86;-659,87;23,47;74,12;46,67;58,21;0,63;0,37;1,09;;;317.067,18;0,79;0,58
AURA33;61,20;;7,77;0,82;0,47;36,09;27,25;11,57;3,30;3,01;-0,29;-0,07;0,90;3,14;-0,75;1,66;10,58;6,03;17,21;0,57;0,43;0,52;;;9.285.772,18;74,45;7,88
AVLL3;21,93;;-1,59;2,55;0,24;-45,93;-167,05;-157,56;-1,50;-4,24;-2,74;4,67;2,50;4,02;-0,37;1,20;-160,67;-14,98;-27,79;0,09;0,90;0,10;;;643.797,19;8,60;-13,82
AZEV3;6,50;;-1,06;-0,49;2,09;1.622,59;3.562,68;5.901,50;-1,75;-1,62;-0,42;;;-0,65;-4,78;0,15;-46,24;-197,29;47,51;-4,27;5,27;-0,03;-64,98;;833.264,95;-13,30;-6,15
AZEV4;3,47;;-0,56;-0,26;1,11;1.622,59;3.562,68;5.901,50;-0,93;-1,62;-0,42;;;-0,35;-2,55;0,15;-46,24;-197,29;47,51;-4,27;5,27;-0,03;-64,98;;673.379,63;-13,30;-6,15
AZUL4;40,34;;-3,92;-3,66;3,65;-31,79;-48,57;-178,33;-14,40;-19,14;-4,75;;6,99;-7,02;-4,92;0,33;-93,39;-92,99;-85,25;-1,00;2,00;0,52;14,54;;377.563.125,29;-11,01;-10,29
B3SA3;59,80;3,56;32,50;4,93;2,71;96,89;62,80;47,79;24,73;23,18;-1,56;-0,31;15,53;16,29;-4,21;1,88;15,17;8,35;12,24;0,55;0,45;0,17;23,81;22,64;694.537.727,42;12,13;1,84
BAHI3;83,00;;-5,46;2,21;0,36;41,33;-8,01;-21,39;-14,59;-15,24;-0,65;0,10;1,17;-2,14;-0,41;0,41;-40,47;-6,54;-16,19;0,16;0,83;0,31;;;96.770,86;37,55;-15,20
BALM3;19,00;6,21;11,81;1,63;0,85;49,74;7,04;10,47;17,55;16,09;0,40;0,04;1,24;2,50;-2,57;2,02;13,81;7,18;4,54;0,52;0,45;0,69;5,12;-19,47;86.284,03;11,65;1,61
BALM4;14,98;7,88;9,31;1,29;0,67;49,74;7,04;10,47;13,84;16,09;0,40;0,04;0,97;1,97;-2,03;2,02;13,81;7,18;4,54;0,52;0,45;0,69;5,12;-19,47;83.511,97;11,65;1,61
BAUH4;95,50;0,90;35,61;6,06;3,66;24,92;8,50;7,49;31,34;29,25;-2,09;-0,40;2,67;22,04;-7,86;1,45;17,01;10,28;16,38;0,60;0,40;1,37;8,15;23,02;78.934,76;15,77;2,68
BAZA3;39,89;8,99;3,49;0,51;0,06;37,85;49,19;28,25;2,01;2,01;;;0,99;1,15;-0,06;;14,73;1,62;;0,11;0,89;0,06;6,35;8,48;59.205,00;77,52;11,42
BBAS3;33,86;4,36;6,07;0,87;0,05;18,87;5,98;12,69;12,87;12,87;;;0,77;-0,28;-0,12;0,74;14,27;0,87;;0,06;0,94;0,07;-2,23;7,20;712.053.439,47;39,12;5,58
BBDC3;21,64;2,97;13,19;1,40;0,14;27,80;-9,79;13,62;-18,35;-19,67;;;1,80;0,97;-0,16;9,36;10,59;1,03;;0,10;0,90;0,08;4,51;6,55;130.308.141,61;15,50;1,64
BBDC4;24,74;2,86;15,08;1,60;0,16;27,80;-9,79;13,62;-20,98;-19,67;;;2,05;1,11;-0,18;9,36;10,59;1,03;;0,10;0,90;0,08;4,51;6,55;1.116.318.022,37;15,50;1,64
BBML3;3.936,42;0,00;10.149,39;1.237,44;207,67;10,89;3,83;1,82;4.832,01;4.837,53;5,52;1,41;184,96;-34.095,13;-366,43;0,99;12,19;2,05;6,16;0,17;0,83;1,12;;;;3,18;0,39
BBRK3;2,05;;-1,13;1,01;0,55;65,58;-116,71;-126,70;-1,23;-0,91;0,33;-0,27;1,44;75,12;-0,72;1,03;-89,33;-48,30;-81,61;0,54;0,44;0,38;-13,43;;1.898.805,08;2,02;-1,81
BBSE3;27,66;10,07;13,50;8,70;5,74;;;;11,13;11,13;;;;34,63;-8,69;1,95;64,48;42,51;;0,66;0,34;0,00;;14,01;116.427.418,03;3,18;2,05
BDLL3;27,51;;-0,27;-0,29;0,06;-60,25;-759,15;-662,22;-0,23;-1,43;-1,28;;1,76;-0,18;-0,10;0,51;-108,24;-24,25;-257,36;-0,22;1,22;0,04;-39,75;;2.751,00;-95,47;-103,34
BDLL4;10,20;;-0,10;-0,11;0,02;-60,25;-759,15;-662,22;-0,09;-1,43;-1,28;;0,65;-0,07;-0,04;0,51;-108,24;-24,25;-257,36;-0,22;1,22;0,04;-39,75;;58.111,97;-95,47;-103,34
BEEF3;9,28;3,24;6,17;4,18;0,28;20,71;9,62;4,45;2,85;5,50;2,64;3,87;0,27;0,83;-0,90;1,98;67,81;4,57;12,79;0,07;0,93;1,03;19,63;;86.819.756,53;2,22;1,50
BEES3;5,15;4,49;7,48;0,99;0,05;55,13;17,24;13,02;5,65;5,91;;;0,97;-0,37;-0,12;0,83;13,27;0,61;;0,05;0,95;0,05;3,69;8,54;401.341,47;5,19;0,69
BEES4;6,06;3,82;8,80;1,17;0,05;55,13;17,24;13,02;6,64;5,91;;;1,15;-0,44;-0,14;0,83;13,27;0,61;;0,05;0,95;0,05;3,69;8,54;31.424,05;5,19;0,69
BFRE11;0,00;;0,00;0,00;0,00;;;;0,00;;-20,36;-0,39;;0,00;0,00;12,81;5,13;4,90;-0,72;0,95;0,05;0,00;;;;258.885,63;13.288,70
BFRE12;0,00;;0,00;0,00;0,00;;;;0,00;;-20,36;-0,39;;0,00;0,00;12,81;5,13;4,90;-0,72;0,95;0,05;0,00;;;;258.885,63;13.288,70
BGIP3;43,34;1,64;10,95;1,33;0,10;64,71;13,73;9,50;7,58;6,02;;;1,04;-1,56;-0,24;0,90;12,15;0,91;;0,07;0,93;0,10;5,66;64,33;6.139,80;32,57;3,96
BGIP4;25,50;3,07;6,44;0,78;0,06;64,71;13,73;9,50;4,46;6,02;;;0,61;-0,92;-0,14;0,90;12,15;0,91;;0,07;0,93;0,10;5,66;64,33;29.195,79;32,57;3,96
BIDI11;132,25;0,13;25.414,23;10,36;2,05;55,08;-7,06;0,15;-533,04;-533,04;;;37,64;12,34;-6,93;1,31;0,04;0,01;;0,20;0,80;0,05;;;149.324.704,42;12,76;0,01
BIDI3;44,88;0,13;25.873,51;10,55;2,09;55,08;-7,06;0,15;-542,67;-533,04;;;38,32;12,56;-7,06;1,31;0,04;0,01;;0,20;0,80;0,05;;;16.541.694,55;4,25;0,00
BIDI4;43,56;0,13;25.112,53;10,24;2,03;55,08;-7,06;0,15;-526,71;-533,04;;;37,20;12,19;-6,85;1,31;0,04;0,01;;0,20;0,80;0,05;;;97.397.448,05;4,25;0,00
BIOM3;15,46;;-17,95;9,64;3,01;26,49;-110,93;-132,84;-21,49;-24,12;-2,63;1,18;23,84;21,29;-4,43;1,78;-53,70;-16,75;-16,51;0,31;0,69;0,13;;;421.484,29;1,60;-0,86
BKBR3;9,60;0,53;-8,59;1,83;0,76;60,07;-11,87;-13,57;-9,82;-11,56;-1,73;0,32;1,17;-116,57;-0,97;0,97;-21,25;-8,82;-12,16;0,41;0,59;0,65;433,99;;23.306.807,84;5,26;-1,12
BMEB3;17,80;3,50;6,94;0,95;0,09;74,67;2,85;5,99;14,56;14,05;;;0,42;0,34;-0,20;2,06;13,72;1,33;;0,10;0,90;0,22;-5,92;;32.101,03;18,70;2,57
BMEB4;16,15;4,25;6,29;0,86;0,08;74,67;2,85;5,99;13,21;14,05;;;0,38;0,31;-0,18;2,06;13,72;1,33;;0,10;0,90;0,22;-5,92;;106.754,45;18,70;2,57
BMGB4;5,27;3,39;7,88;0,76;0,13;72,00;3,27;10,15;24,48;24,48;;;0,80;;-0,13;;9,68;1,59;;0,16;0,84;0,16;;;11.142.618,00;6,91;0,67
BMIN3;20,00;7,00;57,86;0,78;0,47;79,31;18,81;14,01;43,08;42,99;;;8,10;9,81;-0,64;1,22;1,35;0,81;;0,60;0,40;0,06;5,44;-8,61;36.842,56;25,67;0,35
BMIN4;19,70;7,11;56,99;0,77;0,46;79,31;18,81;14,01;42,44;42,99;;;7,98;9,67;-0,63;1,22;1,35;0,81;;0,60;0,40;0,06;5,44;-8,61;36.386,29;25,67;0,35
BMKS3;256,00;2,38;28,42;0,63;0,56;28,71;3,39;19,72;165,36;-37,78;-203,14;-0,78;5,60;0,72;-2,87;30,55;2,23;1,98;-0,74;0,89;0,11;0,10;-13,82;-25,48;43.534,48;404,66;9,01
BNBR3;72,10;3,73;4,86;1,00;0,11;45,90;43,10;30,30;3,42;3,42;;;1,47;-6,09;-0,15;0,94;20,62;2,22;;0,11;0,89;0,07;4,71;18,37;20.523,60;71,89;14,83
BOAS3;9,51;0,58;255,75;13,70;5,10;42,69;9,91;2,79;72,06;75,52;3,46;0,66;7,14;-31,41;-7,13;0,64;5,36;2,00;5,46;0,37;0,63;0,72;;;9.666.643,55;0,69;0,04
BOBR3;0,00;;0,00;0,00;0,00;35,04;12,14;3,57;0,00;3,70;1,62;;0,00;0,00;0,00;0,58;-15,94;5,78;-913,16;-0,36;1,36;1,62;-1,67;;;-0,93;0,15
BOBR4;2,22;;15,04;-2,40;0,87;35,04;12,14;3,57;4,42;3,70;1,62;;0,54;-3,04;-1,45;0,58;-15,94;5,78;-913,16;-0,36;1,36;1,62;-1,67;;530.720,08;-0,93;0,15
BPAC11;95,05;1,28;30,12;3,31;0,32;-7,18;10,12;21,90;65,17;65,17;;;6,60;5,44;-1,08;1,09;10,98;1,05;;0,10;0,90;0,05;-0,86;14,56;295.961.981,34;28,75;3,16
BPAC3;47,44;0,85;45,11;4,95;0,47;-7,18;10,12;21,90;97,58;65,17;;;9,88;8,15;-1,62;1,09;10,98;1,05;;0,10;0,90;0,05;-0,86;14,56;374.499,08;9,58;1,05
BPAC5;25,20;1,60;23,96;2,63;0,25;-7,18;10,12;21,90;51,83;65,17;;;5,25;4,33;-0,86;1,09;10,98;1,05;;0,10;0,90;0,05;-0,86;14,56;228.152,89;9,58;1,05
BPAN4;9,39;3,95;14,93;2,17;0,32;63,28;8,08;8,55;15,80;15,80;;;1,28;-1,73;-0,57;0,70;14,52;2,14;;0,15;0,85;0,25;8,37;49,77;24.243.654,84;4,33;0,63
BPAR3;182,07;9,28;6,37;1,17;0,15;81,27;32,82;17,19;3,34;3,34;;;1,10;0,75;-0,19;;18,33;2,39;;0,13;0,87;0,14;8,00;16,96;;155,85;28,57
BPAT33;44,05;;6,98;0,66;0,09;51,56;21,77;5,61;1,80;1,80;;;0,39;;-0,12;;9,46;1,35;;0,14;0,86;0,24;14,99;-24,79;;66,71;6,31
BPHA3;0,62;;0,06;-0,24;0,99;98,02;1.029,99;13.896,67;0,80;1,66;0,85;;8,28;-0,38;-1,18;0,06;-402,50;1.669,02;-36,75;-4,15;5,15;0,12;-68,85;;;-2,58;10,40
BRAP3;54,85;3,32;25,34;1,59;1,54;;;;23,58;24,80;-0,91;-0,06;;30,96;-1,67;2,76;6,27;6,09;6,11;0,97;0,03;0,00;;;2.767.081,89;34,51;2,16
BRAP4;62,51;3,20;28,88;1,81;1,76;;;;26,87;24,80;-0,91;-0,06;;35,28;-1,91;2,76;6,27;6,09;6,11;0,97;0,03;0,00;;;168.191.568,92;34,51;2,16
BRDT3;23,26;3,99;31,77;2,82;0,98;5,67;1,66;1,05;20,12;23,69;3,57;0,50;0,33;3,64;-1,91;2,21;8,87;3,07;4,86;0,35;0,65;2,93;-0,73;14,51;202.537.756,71;8,25;0,73
BRFS3;21,22;;14,91;2,43;0,34;24,00;7,20;3,10;6,42;11,75;5,33;2,02;0,46;2,96;-0,63;1,32;16,32;2,26;7,25;0,14;0,86;0,73;2,89;-33,13;224.025.360,66;8,72;1,42
BRGE11;15,00;2,42;22,47;0,89;0,36;-238,98;132,93;165,05;27,90;-4,51;-30,24;-0,97;37,09;1,19;-0,70;2,81;3,98;1,62;1,31;0,41;0,39;0,01;3,11;2,66;58.773,73;16,79;0,67
BRGE12;6,21;;9,30;0,37;0,15;-238,98;132,93;165,05;11,55;-4,51;-30,24;-0,97;15,35;0,49;-0,29;2,81;3,98;1,62;1,31;0,41;0,39;0,01;3,11;2,66;18.107,71;16,79;0,67
BRGE3;10,40;;15,58;0,62;0,25;-238,98;132,93;165,05;19,34;-4,51;-30,24;-0,97;25,71;0,82;-0,48;2,81;3,98;1,62;1,31;0,41;0,39;0,01;3,11;2,66;44.119,89;16,79;0,67
BRGE5;18,00;1,68;26,96;1,07;0,44;-238,98;132,93;165,05;33,48;-4,51;-30,24;-0,97;44,50;1,42;-0,84;2,81;3,98;1,62;1,31;0,41;0,39;0,01;3,11;2,66;21.374,00;16,79;0,67
BRGE6;18,50;3,93;27,71;1,10;0,45;-238,98;132,93;165,05;34,41;-4,51;-30,24;-0,97;45,74;1,46;-0,86;2,81;3,98;1,62;1,31;0,41;0,39;0,01;3,11;2,66;3.164,75;16,79;0,67
BRGE7;5,40;7,86;8,09;0,32;0,13;-238,98;132,93;165,05;10,04;-4,51;-30,24;-0,97;13,35;0,43;-0,25;2,81;3,98;1,62;1,31;0,41;0,39;0,01;3,11;2,66;;16,79;0,67
BRGE8;10,01;3,03;14,99;0,60;0,24;-238,98;132,93;165,05;18,62;-4,51;-30,24;-0,97;24,75;0,79;-0,47;2,81;3,98;1,62;1,31;0,41;0,39;0,01;3,11;2,66;13.490,11;16,79;0,67
BRIV3;12,09;0,04;14,06;0,70;0,06;25,64;10,16;7,66;10,60;9,56;;;1,08;0,29;-0,08;113,52;4,98;0,44;;0,09;0,91;0,06;-6,24;0,83;159.541,35;17,25;0,86
BRIV4;9,10;6,36;10,58;0,53;0,05;25,64;10,16;7,66;7,98;9,56;;;0,81;0,22;-0,06;113,52;4,98;0,44;;0,09;0,91;0,06;-6,24;0,83;96.266,30;17,25;0,86
BRKM3;24,75;;-1,81;-4,42;0,23;14,82;-9,11;-20,77;-4,13;-10,38;-6,28;;0,38;1,98;-0,36;1,48;-244,01;-12,65;-24,84;-0,05;1,07;0,61;3,00;;397.572,03;-5,60;-13,67
BRKM5;24,22;;-1,77;-4,32;0,22;14,82;-9,11;-20,77;-4,04;-10,38;-6,28;;0,37;1,94;-0,35;1,48;-244,01;-12,65;-24,84;-0,05;1,07;0,61;3,00;;80.530.236,26;-5,60;-13,67
BRKM6;18,00;;-1,32;-3,21;0,17;14,82;-9,11;-20,77;-3,00;-10,38;-6,28;;0,27;1,44;-0,26;1,48;-244,01;-12,65;-24,84;-0,05;1,07;0,61;3,00;;22.747,55;-5,60;-13,67
BRML3;9,55;;-97,29;0,79;0,45;87,83;20,54;-8,61;40,78;52,87;12,08;0,23;8,38;9,71;-0,49;3,00;-0,81;-0,46;1,33;0,57;0,40;0,05;-1,04;18,24;165.927.876,05;12,08;-0,10
BRPR3;9,00;0,96;9,89;0,62;0,42;100,00;231,89;140,79;6,01;6,55;0,55;0,06;13,93;2,59;-0,52;6,32;6,23;4,26;5,71;0,68;0,32;0,03;-14,64;3,09;15.848.955,66;14,59;0,91
BRQB3;0,00;;0,00;0,00;0,00;31,86;13,57;8,57;0,00;-0,99;-0,99;-0,54;0,00;0,00;0,00;2,26;34,57;14,43;22,51;0,42;0,58;1,68;-0,37;100,11;;0,92;0,32
BRSR3;14,81;4,44;7,41;0,73;0,07;56,79;9,53;10,63;8,27;7,89;;;0,79;1,59;-0,07;2,20;9,79;0,91;;0,09;0,91;0,09;1,64;15,38;204.103,39;20,42;2,00
